#Summary : 
#Best fitness Pop 1;0.935665
#Best fitness Pop 2;0.935665
#Std deviation Pop 1;0.0706083
#Std deviation Pop 2;0.192501
#Sensitivity;0.896661
#Specificity;0.943576
#Accuracy;0.927007
#PPV;0.896661
#RMSE;0.253676
#RRSE;0.795789
#RAE;0.348908
#MSE;0.0643514
#ADM;0.880843
#MDM;0.00790024
#Size;1
#OverLearn;1

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;1
#Number of var per rule;1
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF 1566363_at is MF 0 THEN  is MF 0
 ELSE :  is 1  

Membership functions : 
1566363_at (6.79236 , 12.6999) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
53; 0.935322; 0.574465; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
54; 0.935322; 0.573113; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
55; 0.935322; 0.588984; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
56; 0.935322; 0.585512; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
57; 0.935322; 0.60052; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
58; 0.935322; 0.609865; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
59; 0.935322; 0.58885; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
60; 0.935409; 0.593219; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
61; 0.935409; 0.5864; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
62; 0.935409; 0.602155; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
63; 0.935409; 0.591876; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
64; 0.935409; 0.595195; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
65; 0.935409; 0.59223; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
66; 0.935409; 0.618128; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
67; 0.935409; 0.607002; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
68; 0.935409; 0.620567; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
69; 0.935409; 0.595831; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
70; 0.935409; 0.582872; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
71; 0.935409; 0.577672; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
72; 0.935409; 0.601434; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
73; 0.935409; 0.603907; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
74; 0.935409; 0.596318; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
75; 0.935409; 0.600258; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
76; 0.935409; 0.587671; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
77; 0.935409; 0.607833; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
78; 0.935409; 0.604253; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
79; 0.935409; 0.617388; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
80; 0.935409; 0.606124; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
81; 0.935409; 0.616687; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
82; 0.935409; 0.637168; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
83; 0.935409; 0.641724; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
84; 0.935409; 0.644072; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
85; 0.935409; 0.644223; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
86; 0.935409; 0.664092; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
87; 0.935409; 0.64166; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
88; 0.935409; 0.607024; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
89; 0.935409; 0.628155; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
90; 0.935409; 0.63709; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
91; 0.935409; 0.607266; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
92; 0.935409; 0.628565; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
93; 0.935565; 0.662473; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
94; 0.935632; 0.645521; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
95; 0.935632; 0.65432; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
96; 0.935632; 0.655268; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
97; 0.935632; 0.640856; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
98; 0.935632; 0.65727; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
99; 0.935632; 0.66435; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
100; 0.935632; 0.68011; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
101; 0.935632; 0.723198; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
102; 0.935632; 0.721109; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
103; 0.935632; 0.735706; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
104; 0.935632; 0.740205; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
105; 0.935632; 0.736675; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
106; 0.935632; 0.741389; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
107; 0.935632; 0.738344; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
108; 0.935632; 0.735055; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
109; 0.935632; 0.710527; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
110; 0.935632; 0.675315; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
111; 0.935632; 0.663135; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
112; 0.935632; 0.641026; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
113; 0.935632; 0.665053; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
114; 0.935632; 0.680208; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
115; 0.935632; 0.69996; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
116; 0.935632; 0.658519; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
117; 0.935632; 0.661843; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
118; 0.935632; 0.703665; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
119; 0.935632; 0.69893; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
120; 0.935632; 0.694531; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
121; 0.935632; 0.680704; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
122; 0.935632; 0.694748; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
123; 0.935632; 0.687489; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
124; 0.935632; 0.69475; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
125; 0.935632; 0.683117; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
126; 0.935632; 0.667918; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
127; 0.935632; 0.617325; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
128; 0.935632; 0.611677; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
129; 0.935632; 0.62378; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
130; 0.935632; 0.63698; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
131; 0.935632; 0.6582; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
132; 0.935632; 0.664221; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
133; 0.935632; 0.694018; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
134; 0.935632; 0.700343; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
135; 0.935632; 0.669675; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
136; 0.935632; 0.66842; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
137; 0.935632; 0.668219; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
138; 0.935632; 0.680772; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
139; 0.935632; 0.678519; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
140; 0.935632; 0.720386; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
141; 0.935632; 0.706851; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
142; 0.935632; 0.711428; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
143; 0.935632; 0.72166; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
144; 0.935632; 0.739311; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
145; 0.935632; 0.771172; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
146; 0.935632; 0.755085; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
147; 0.935632; 0.743614; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
148; 0.935632; 0.709918; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
149; 0.935632; 0.673239; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
150; 0.935632; 0.68044; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
151; 0.935632; 0.697804; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
152; 0.935632; 0.700958; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
153; 0.935632; 0.714601; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
154; 0.935665; 0.688397; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
155; 0.935665; 0.658421; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
156; 0.935665; 0.651618; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
157; 0.935665; 0.633219; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
158; 0.935665; 0.638806; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
159; 0.935665; 0.637123; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
160; 0.935665; 0.632854; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
161; 0.935665; 0.622562; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
162; 0.935665; 0.608049; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
163; 0.935665; 0.638818; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
164; 0.935665; 0.640666; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
165; 0.935665; 0.630411; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
166; 0.935665; 0.632847; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
167; 0.935665; 0.621185; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
168; 0.935665; 0.627933; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
169; 0.935665; 0.61635; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
170; 0.935665; 0.616131; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
171; 0.935665; 0.639013; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
172; 0.935665; 0.645747; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
173; 0.935665; 0.632582; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
174; 0.935665; 0.654402; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
175; 0.935665; 0.657624; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
176; 0.935665; 0.70424; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
177; 0.935665; 0.734032; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
178; 0.935665; 0.729957; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
179; 0.935665; 0.719749; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
180; 0.935665; 0.702666; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
181; 0.935665; 0.695008; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
182; 0.935665; 0.642213; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
183; 0.935665; 0.680557; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
184; 0.935665; 0.69062; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
185; 0.935665; 0.711011; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
186; 0.935665; 0.721089; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
187; 0.935665; 0.703478; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
188; 0.935665; 0.704996; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
189; 0.935665; 0.705831; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
190; 0.935665; 0.71472; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
191; 0.935665; 0.702081; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
192; 0.935665; 0.702813; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
193; 0.935665; 0.692568; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
194; 0.935665; 0.68321; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
195; 0.935665; 0.686262; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
196; 0.935665; 0.66038; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
197; 0.935665; 0.671502; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
198; 0.935665; 0.685258; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
199; 0.935665; 0.682926; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
200; 0.935665; 0.722085; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
