#Summary : 
#Best fitness Pop 1;0.925689
#Best fitness Pop 2;0.925689
#Std deviation Pop 1;0.0598531
#Std deviation Pop 2;0.178267
#Sensitivity;0.82194
#Specificity;0.988715
#Accuracy;0.929815
#PPV;0.975472
#RMSE;0.255997
#RRSE;1.26102
#RAE;0.808458
#MSE;0.0655344
#ADM;0.895796
#MDM;0.00499707
#Size;1
#OverLearn;0.7

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;5
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 IF 214761_at is MF 0 THEN  is MF 0
 IF  THEN  is MF 0
 ELSE :  is 1  

Membership functions : 
214761_at (3.26921 , 5.89195) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
137; 0.925689; 0.878593; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
138; 0.925689; 0.86161; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
139; 0.925689; 0.873812; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
140; 0.925689; 0.856034; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
141; 0.925689; 0.844479; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
142; 0.925689; 0.842065; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
143; 0.925689; 0.842627; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
144; 0.925689; 0.847702; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
145; 0.925689; 0.851331; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
146; 0.925689; 0.840235; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
147; 0.925689; 0.841467; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
148; 0.925689; 0.840105; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
149; 0.925689; 0.842177; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
150; 0.925689; 0.805968; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
151; 0.925689; 0.808894; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
152; 0.925689; 0.818338; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
153; 0.925689; 0.844125; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
154; 0.925689; 0.85226; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
155; 0.925689; 0.863932; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
156; 0.925689; 0.856167; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
157; 0.925689; 0.858465; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
158; 0.925689; 0.871316; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
159; 0.925689; 0.870065; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
160; 0.925689; 0.862528; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
161; 0.925689; 0.859671; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
162; 0.925689; 0.864236; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
163; 0.925689; 0.84995; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
164; 0.925689; 0.846006; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
165; 0.925689; 0.844756; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
166; 0.925689; 0.852882; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
167; 0.925689; 0.852288; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
168; 0.925689; 0.846349; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
169; 0.925689; 0.853333; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
170; 0.925689; 0.86037; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
171; 0.925689; 0.863574; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
172; 0.925689; 0.861946; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
173; 0.925689; 0.860346; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
174; 0.925689; 0.832555; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
175; 0.925689; 0.835572; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
176; 0.925689; 0.853345; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
177; 0.925689; 0.851057; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
178; 0.925689; 0.872178; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
179; 0.925689; 0.872002; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
180; 0.925689; 0.884409; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
181; 0.925689; 0.893475; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
182; 0.925689; 0.885327; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
183; 0.925689; 0.894987; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
184; 0.925689; 0.897596; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
185; 0.925689; 0.902526; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
186; 0.925689; 0.897767; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
187; 0.925689; 0.896774; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
188; 0.925689; 0.891199; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
189; 0.925689; 0.886504; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
190; 0.925689; 0.898606; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
191; 0.925689; 0.895788; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
192; 0.925689; 0.90164; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
193; 0.925689; 0.908651; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
194; 0.925689; 0.908225; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
195; 0.925689; 0.899321; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
196; 0.925689; 0.896593; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
197; 0.925689; 0.904532; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
198; 0.925689; 0.909942; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
199; 0.925689; 0.90151; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
200; 0.925689; 0.903211; 0.82194; 0.988715; 0.929815; 0.975472;0.255997


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.513831; 0.439925; 0.875994; 0.438368; 0.592925; 0.459933;0.529133
2; 0.672079; 0.428796; 0.72655; 0.960938; 0.878158; 0.910359;0.362217
3; 0.725281; 0.439498; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
4; 0.671876; 0.443408; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
5; 0.692813; 0.439206; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
6; 0.708222; 0.437352; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
7; 0.68618; 0.441441; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
8; 0.701084; 0.441767; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
9; 0.700397; 0.465403; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
10; 0.722593; 0.472627; 0.841017; 0.916667; 0.889949; 0.8464;0.291709
11; 0.731148; 0.470881; 0.844197; 0.924479; 0.896126; 0.859223;0.288426
12; 0.736111; 0.46453; 0.882353; 0.896701; 0.891634; 0.823442;0.291797
13; 0.781215; 0.492115; 0.798092; 0.934028; 0.886019; 0.868512;0.299942
14; 0.781664; 0.485653; 0.904611; 0.838542; 0.861875; 0.753642;0.338937
15; 0.781664; 0.481919; 0.887122; 0.864583; 0.872544; 0.781513;0.321731
16; 0.786717; 0.496781; 0.885533; 0.868056; 0.874228; 0.785614;0.319905
17; 0.786717; 0.489436; 0.868044; 0.884549; 0.87872; 0.804124;0.314718
18; 0.787484; 0.474926; 0.868044; 0.884549; 0.87872; 0.804124;0.314718
19; 0.787484; 0.471968; 0.868044; 0.884549; 0.87872; 0.804124;0.314718
20; 0.787489; 0.491233; 0.882353; 0.878472; 0.879843; 0.798561;0.316654
21; 0.789292; 0.516676; 0.882353; 0.878472; 0.879843; 0.798561;0.316654
22; 0.789292; 0.508402; 0.882353; 0.878472; 0.879843; 0.798561;0.316654
23; 0.87342; 0.491116; 0.755167; 0.917535; 0.860191; 0.833333;0.334242
24; 0.87342; 0.501595; 0.842607; 0.896701; 0.877597; 0.816641;0.324142
25; 0.882498; 0.498287; 0.842607; 0.896701; 0.877597; 0.816641;0.324142
26; 0.897212; 0.526349; 0.842607; 0.896701; 0.877597; 0.816641;0.324142
27; 0.897212; 0.500376; 0.81558; 0.93316; 0.891634; 0.869492;0.317694
28; 0.901289; 0.503691; 0.81558; 0.935764; 0.893318; 0.873935;0.317766
29; 0.901289; 0.500014; 0.81558; 0.935764; 0.893318; 0.873935;0.317766
30; 0.902262; 0.514973; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
31; 0.902262; 0.509372; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
32; 0.903427; 0.505597; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
33; 0.903427; 0.484844; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
34; 0.903427; 0.505388; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
35; 0.903427; 0.516651; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
36; 0.903427; 0.522271; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
37; 0.903427; 0.511807; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
38; 0.903427; 0.510421; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
39; 0.903427; 0.537293; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
40; 0.903427; 0.537576; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
41; 0.925202; 0.553424; 0.823529; 0.986111; 0.928692; 0.970037;0.259749
42; 0.91724; 0.589533; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
43; 0.925452; 0.574491; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
44; 0.925452; 0.557087; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
45; 0.925452; 0.543404; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
46; 0.925452; 0.533243; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
47; 0.925452; 0.551884; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
48; 0.925452; 0.544554; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
49; 0.925452; 0.575576; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
50; 0.925452; 0.575529; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
51; 0.925452; 0.563719; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
52; 0.925452; 0.560004; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
53; 0.925452; 0.562231; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
54; 0.925452; 0.579569; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
55; 0.925452; 0.593267; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
56; 0.925452; 0.597056; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
57; 0.925452; 0.595563; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
