#Summary : 
#Best fitness Pop 1;0.899301
#Best fitness Pop 2;0.899301
#Std deviation Pop 1;0.107564
#Std deviation Pop 2;0.176642
#Sensitivity;0.899841
#Specificity;0.84809
#Accuracy;0.866367
#PPV;0.763833
#RMSE;0.336633
#RRSE;0.923977
#RAE;0.44501
#MSE;0.113322
#ADM;0.846084
#MDM;0.00777403
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;3
#Number of var per rule;5
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 IF 203787_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
203787_at (7.94821 , 9.36289) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
177; 0.899301; 0.800745; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
178; 0.899301; 0.827996; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
179; 0.899301; 0.826217; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
180; 0.899301; 0.831328; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
181; 0.899301; 0.84481; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
182; 0.899301; 0.850349; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
183; 0.899301; 0.859374; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
184; 0.899301; 0.855369; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
185; 0.899301; 0.855057; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
186; 0.899301; 0.848634; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
187; 0.899301; 0.836658; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
188; 0.899301; 0.840768; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
189; 0.899301; 0.831425; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
190; 0.899301; 0.823815; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
191; 0.899301; 0.822685; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
192; 0.899301; 0.824477; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
193; 0.899301; 0.822014; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
194; 0.899301; 0.834089; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
195; 0.899301; 0.822519; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
196; 0.899301; 0.818016; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
197; 0.899301; 0.818767; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
198; 0.899301; 0.815497; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
199; 0.899301; 0.803664; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
200; 0.899301; 0.810342; 0.899841; 0.84809; 0.866367; 0.763833;0.336633


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.675748; 0.439366; 0.890302; 0.876736; 0.881527; 0.797721;0.34015
2; 0.706128; 0.436119; 0.914149; 0.894965; 0.901741; 0.826149;0.327513
3; 0.702327; 0.466436; 0.914149; 0.894965; 0.901741; 0.826149;0.327513
4; 0.706128; 0.454395; 0.914149; 0.894965; 0.901741; 0.826149;0.327513
5; 0.706128; 0.467378; 0.914149; 0.894965; 0.901741; 0.826149;0.327513
6; 0.723059; 0.454149; 0.914149; 0.894965; 0.901741; 0.826149;0.327513
7; 0.77364; 0.450152; 0.755167; 0.658854; 0.692869; 0.547235;0.485927
8; 0.776619; 0.455832; 0.72973; 0.701389; 0.711398; 0.571606;0.479022
9; 0.776619; 0.457496; 0.72973; 0.701389; 0.711398; 0.571606;0.479022
10; 0.780555; 0.455188; 0.72973; 0.701389; 0.711398; 0.571606;0.479022
11; 0.780555; 0.465848; 0.72973; 0.701389; 0.711398; 0.571606;0.479022
12; 0.780555; 0.462519; 0.72973; 0.701389; 0.711398; 0.571606;0.479022
13; 0.780555; 0.45998; 0.72973; 0.701389; 0.711398; 0.571606;0.479022
14; 0.780555; 0.491054; 0.732909; 0.698785; 0.710837; 0.570545;0.48289
15; 0.780555; 0.451215; 0.732909; 0.698785; 0.710837; 0.570545;0.48289
16; 0.780648; 0.455111; 0.73132; 0.700521; 0.711398; 0.571429;0.48093
17; 0.780648; 0.483011; 0.73132; 0.700521; 0.711398; 0.571429;0.48093
18; 0.780764; 0.46854; 0.73132; 0.700521; 0.711398; 0.571429;0.48093
19; 0.780764; 0.478137; 0.73132; 0.700521; 0.711398; 0.571429;0.48093
20; 0.780764; 0.483277; 0.73132; 0.700521; 0.711398; 0.571429;0.48093
21; 0.780764; 0.482017; 0.73132; 0.700521; 0.711398; 0.571429;0.48093
22; 0.857982; 0.46609; 0.736089; 0.938368; 0.866929; 0.867041;0.328946
23; 0.884872; 0.485763; 0.914149; 0.826389; 0.857383; 0.741935;0.351992
24; 0.895997; 0.489519; 0.914149; 0.826389; 0.857383; 0.741935;0.351992
25; 0.895997; 0.480074; 0.914149; 0.826389; 0.857383; 0.741935;0.351992
26; 0.895997; 0.488767; 0.914149; 0.826389; 0.857383; 0.741935;0.351992
27; 0.895997; 0.50563; 0.899841; 0.84809; 0.866367; 0.763833;0.346165
28; 0.895997; 0.506586; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
29; 0.899102; 0.508978; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
30; 0.899102; 0.507684; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
31; 0.899301; 0.517109; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
32; 0.899301; 0.545382; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
33; 0.899301; 0.540801; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
34; 0.899301; 0.537997; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
35; 0.899301; 0.54919; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
36; 0.899301; 0.562367; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
37; 0.899301; 0.549486; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
38; 0.899301; 0.543905; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
39; 0.899301; 0.573072; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
40; 0.899301; 0.55827; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
41; 0.899301; 0.59658; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
42; 0.899301; 0.577604; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
43; 0.899301; 0.576291; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
