#Summary : 
#Best fitness Pop 1;0.932122
#Best fitness Pop 2;0.932122
#Std deviation Pop 1;0.246757
#Std deviation Pop 2;0.205964
#Sensitivity;0.809221
#Specificity;0.993924
#Accuracy;0.928692
#PPV;0.986434
#RMSE;0.261851
#RRSE;0.663902
#RAE;0.230699
#MSE;0.0685657
#ADM;0.892639
#MDM;0.00500056
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;0
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.76541 , 6.52991) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
105; 0.932122; 0.787731; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
106; 0.932122; 0.770001; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
107; 0.932122; 0.771278; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
108; 0.932122; 0.764418; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
109; 0.932122; 0.760638; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
110; 0.932122; 0.736464; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
111; 0.932122; 0.771062; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
112; 0.932122; 0.744139; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
113; 0.932122; 0.725301; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
114; 0.932122; 0.713891; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
115; 0.932122; 0.698671; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
116; 0.932122; 0.713889; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
117; 0.932122; 0.723405; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
118; 0.932122; 0.698799; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
119; 0.932122; 0.748188; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
120; 0.932122; 0.789581; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
121; 0.932122; 0.815895; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
122; 0.932122; 0.816954; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
123; 0.932122; 0.766039; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
124; 0.932122; 0.797584; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
125; 0.932122; 0.778364; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
